lilly_id,nct_id,title,phase,lead_sponsor,start_date,doc_type,filename,status,local_path,timestamp
J3M-OX-JZQG,NCT07137689,A Study of LY3537982 in Participants With Kidney Problems Compared With Participants With Normal Kidney Function,Phase 1,Eli Lilly and Company,2025-08-18,N/A,N/A,no_documents,,2026-06-15T12:16:00.835022
J3M-OX-JZQJ,NCT06111521,"A Drug-Drug Interaction Study of LY3537982 on Midazolam, Digoxin, and Rosuvastatin in Healthy Participants",Phase 1,Eli Lilly and Company,2023-10-27,N/A,N/A,no_documents,,2026-06-15T12:16:00.835086
J2A-MC-GZGH,NCT05341089,A Study of Two Different Formulations of LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2022-05-17,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGH_17MAY2022/Prot_Prot_000.pdf,2026-06-15T12:16:02.706605
J2A-MC-GZGH,NCT05341089,A Study of Two Different Formulations of LY3502970 in Healthy Participants,Phase 1,Eli Lilly and Company,2022-05-17,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGH_17MAY2022/SAP_SAP_001.pdf,2026-06-15T12:16:04.150258
J6E-MC-KWAL,NCT05291689,A Phase 2a Open-Label Study to Evaluate the Efficacy and Safety of MORF-057 in Adults With UC,Phase 2,"Morphic Therapeutic, Inc. (A Wholly Owned Subsidiary of Eli Lilly and Company)",2022-04-13,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J6E-MC-KWAL_13APR2022/Prot_Prot_000.pdf,2026-06-15T12:16:05.920219
J6E-MC-KWAL,NCT05291689,A Phase 2a Open-Label Study to Evaluate the Efficacy and Safety of MORF-057 in Adults With UC,Phase 2,"Morphic Therapeutic, Inc. (A Wholly Owned Subsidiary of Eli Lilly and Company)",2022-04-13,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J6E-MC-KWAL_13APR2022/SAP_SAP_001.pdf,2026-06-15T12:16:07.352963
"J5C-MC-FOAH, DCE853105",NCT06916143,"Comparing the Extent to Which Three Different Formulations of LY4100511 (DC-853) Are Made Available in the Body, Alone and in the Presence of a Drug That Reduces Stomach Acid",Phase 1,Eli Lilly and Company,2025-04-08,N/A,N/A,no_documents,,2026-06-15T12:16:07.353267
J3M-JE-JZQL,NCT07124013,A Study of Olomorasib (LY3537982) in Healthy Japanese Participants,Phase 1,Eli Lilly and Company,2025-09-16,N/A,N/A,no_documents,,2026-06-15T12:16:07.353412
I5T-MC-AACY,NCT07602582,A Study of Donanemab (LY3002813) in Participants Who Completed Study AACM (TRAILBLAZER-ALZ 3-EXT).,Phase 3,Eli Lilly and Company,2026-05,N/A,N/A,no_documents,,2026-06-15T12:16:07.353524
J3M-OX-JZQK,NCT07044271,A Study of Multiple Olomorasib (LY3537982) Capsules in Healthy Participants,Phase 1,Eli Lilly and Company,2025-07-11,N/A,N/A,no_documents,,2026-06-15T12:16:07.353660
J5H-MC-KVAA,NCT07021547,A Study of LY3867070 in Healthy Participants,Phase 1,Eli Lilly and Company,2025-05-27,N/A,N/A,no_documents,,2026-06-15T12:16:07.353772
J5X-MC-YJAA,NCT06709820,A Study of LY4060874 in Healthy Participants,Phase 1,Eli Lilly and Company,2024-12-02,N/A,N/A,no_documents,,2026-06-15T12:16:07.353865
J2T-MC-KGCE,NCT07006792,A Study to See How Well Lebrikizumab Works in Adults and Adolescents With Moderate Atopic Dermatitis (Eczema) and High Itch Burden,Phase 4,Eli Lilly and Company,2025-06-16,N/A,N/A,no_documents,,2026-06-15T12:16:07.353968
I8F-MC-GPJD,NCT06962280,A Long-Term Study of Tirzepatide (LY3298176) in Adults With Type 1 Diabetes and Obesity or Overweight,Phase 3,Eli Lilly and Company,2025-05-12,N/A,N/A,no_documents,,2026-06-15T12:16:07.354077
J4X-JE-LWCA,NCT06594159,A Study of LY4065967 in Healthy Japanese Participants,Phase 1,Eli Lilly and Company,2024-10-22,N/A,N/A,no_documents,,2026-06-15T12:16:07.354202
AT148006,NCT05002127,A Study of Evorpacept (ALX148) in Patients With Advanced HER2+ Gastric Cancer (ASPEN-06),Phase 2/Phase 3,ALX Oncology Inc.,2022-01-15,N/A,N/A,no_documents,,2026-06-15T12:16:07.354294
J5C-MC-FOAA,NCT06311656,"A Study to Evaluate Safety, Tolerability of LY4100511 (DC-853) in Healthy Asian and Non-Asian Participants",Phase 1,"DICE Therapeutics, Inc., a wholly owned subsidiary of Eli Lilly and Company",2024-03-19,N/A,N/A,no_documents,,2026-06-15T12:16:07.354408
AK-OTOF-101,NCT05821959,Gene Therapy Trial for Otoferlin Gene-mediated Hearing Loss,Phase 1/Phase 2,"Akouos, Inc.",2023-09-15,N/A,N/A,no_documents,,2026-06-15T12:16:07.354489
J5C-MC-FOAG,NCT06345794,A Study to Assess LY4100511 (DC-853) in Healthy Adult Participants,Phase 1,"DICE Therapeutics, Inc., a wholly owned subsidiary of Eli Lilly and Company",2024-04-03,N/A,N/A,no_documents,,2026-06-15T12:16:07.354575
J6J-AV-AVCA,NCT07258836,A Study of [18F]LY4214835 in Healthy Volunteers and Participants With Cancer,Phase 1,Eli Lilly and Company,2025-12-22,N/A,N/A,no_documents,,2026-06-15T12:16:07.354659
I8B-MC-ITSU,NCT05262387,A Study of LY900014 (Lyumjev) Versus Insulin Lispro (Humalog) in Participants With Type 1 Diabetes,Phase 1,Eli Lilly and Company,2022-02-14,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8B-MC-ITSU_14FEB2022/Prot_Prot_000.pdf,2026-06-15T12:16:08.504753
I8B-MC-ITSU,NCT05262387,A Study of LY900014 (Lyumjev) Versus Insulin Lispro (Humalog) in Participants With Type 1 Diabetes,Phase 1,Eli Lilly and Company,2022-02-14,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8B-MC-ITSU_14FEB2022/SAP_SAP_001.pdf,2026-06-15T12:16:09.508764
J2N-OX-JZNO,NCT04965493,A Trial of Pirtobrutinib (LOXO-305) Plus Venetoclax and Rituximab (PVR) Versus Venetoclax and Rituximab (VR) in Previously Treated Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (CLL/SLL),Phase 3,"Loxo Oncology, Inc.",2021-09-20,N/A,N/A,no_documents,,2026-06-15T12:16:09.509107
I9X-MC-MTAE,NCT05063539,"A Study of LY3372689 to Assess the Safety, Tolerability, and Efficacy in Participants With Alzheimer's Disease",Phase 2,Eli Lilly and Company,2021-09-16,Prot,Prot_002.pdf,downloaded,lilly_trial_docs/I9X-MC-MTAE_16SEP2021/Prot_Prot_002.pdf,2026-06-15T12:16:10.964189
I9X-MC-MTAE,NCT05063539,"A Study of LY3372689 to Assess the Safety, Tolerability, and Efficacy in Participants With Alzheimer's Disease",Phase 2,Eli Lilly and Company,2021-09-16,SAP,SAP_003.pdf,downloaded,lilly_trial_docs/I9X-MC-MTAE_16SEP2021/SAP_SAP_003.pdf,2026-06-15T12:16:12.422058
J2A-MC-GZPL,NCT06948422,A Master Protocol for Orforglipron (LY3502970) in Participants With Hypertension and Obesity or Overweight: (ATTAIN-Hypertension Screening),Phase 3,Eli Lilly and Company,2025-04-30,N/A,N/A,no_documents,,2026-06-15T12:16:12.422603
I9Y-OX-JDHE,NCT06181084,A Study Comparing Different Formulations of LY3410738 in Healthy Adult Participants,Phase 1,Eli Lilly and Company,2021-10-11,N/A,N/A,no_documents,,2026-06-15T12:16:12.422713
I8F-MC-GPIL,NCT05706506,A Study of Tirzepatide (LY3298176) in Adults With Type 2 Diabetes Switching From a GLP-1 RA (SURPASS-SWITCH-2),Phase 4,Eli Lilly and Company,2023-03-08,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIL_08MAR2023/Prot_Prot_000.pdf,2026-06-15T12:16:13.458654
I8F-MC-GPIL,NCT05706506,A Study of Tirzepatide (LY3298176) in Adults With Type 2 Diabetes Switching From a GLP-1 RA (SURPASS-SWITCH-2),Phase 4,Eli Lilly and Company,2023-03-08,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIL_08MAR2023/SAP_SAP_001.pdf,2026-06-15T12:16:14.477902
J6E-MC-KWAC,NCT06964776,A Study of LY4268989 (MORF-057) in Healthy Participants,Phase 1,Eli Lilly and Company,2025-05-01,N/A,N/A,no_documents,,2026-06-15T12:16:14.478135
I5Q-MC-CGBD,NCT05127486,A Study of Galcanezumab (LY2951742) in Adult Participants With Episodic Migraine,Phase 4,Eli Lilly and Company,2021-12-06,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I5Q-MC-CGBD_06DEC2021/Prot_Prot_000.pdf,2026-06-15T12:16:15.857752
I5Q-MC-CGBD,NCT05127486,A Study of Galcanezumab (LY2951742) in Adult Participants With Episodic Migraine,Phase 4,Eli Lilly and Company,2021-12-06,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I5Q-MC-CGBD_06DEC2021/SAP_SAP_001.pdf,2026-06-15T12:16:18.422655
H0P-MC-OA02,NCT05080660,Chronic Pain Master Protocol (CPMP): A Study of LY3526318 in Participants With Osteoarthritis,Phase 2,Eli Lilly and Company,2021-10-12,Prot,Prot_004.pdf,downloaded,lilly_trial_docs/H0P-MC-OA02_12OCT2021/Prot_Prot_004.pdf,2026-06-15T12:16:19.945278
H0P-MC-OA02,NCT05080660,Chronic Pain Master Protocol (CPMP): A Study of LY3526318 in Participants With Osteoarthritis,Phase 2,Eli Lilly and Company,2021-10-12,SAP,SAP_005.pdf,downloaded,lilly_trial_docs/H0P-MC-OA02_12OCT2021/SAP_SAP_005.pdf,2026-06-15T12:16:21.070034
22915-01,NCT05708859,Effect of Tirzepatide on Progression of Coronary Atherosclerosis Using MDCT,Phase 4,Matthew J. Budoff,2024-01-02,N/A,N/A,no_documents,,2026-06-15T12:16:21.070296
"J5C-MC-FOAF, DC-853104",NCT06503679,"A Drug-drug Interaction Study Evaluating the Perpetrator Potential of LY4100511 (DC-853) on Midazolam, Repaglinide, Digoxin, Rosuvastatin in Healthy Participants",Phase 1,"DICE Therapeutics, Inc., a wholly owned subsidiary of Eli Lilly and Company",2024-07-16,N/A,N/A,no_documents,,2026-06-15T12:16:21.070479
J3R-MC-YDAH,NCT07401862,A Study of Eloralintide (LY3841136) in Participants With Different Levels of Liver Damage and in Participants With Healthy Livers.,Phase 1,Eli Lilly and Company,2026-02-10,N/A,N/A,no_documents,,2026-06-15T12:16:21.070603
24-017,NCT06333262,Fixed Duration Pirtobrutinib and Obinutuzumab in Chronic Lymphocytic Leukemia,Phase 2,Inhye Ahn,2024-04-22,N/A,N/A,no_documents,,2026-06-15T12:16:21.070693
J3M-OX-JZQI,NCT05824858,A Study of the Effect of Food on LY3537982 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-04-12,N/A,N/A,no_documents,,2026-06-15T12:16:21.070771
23-021524,NCT06458036,Selpercatinib Pre-RAI in Patients With RET Fusion Thyroid Cancer (RAISE),Phase 2,Children's Hospital of Philadelphia,2024-07-29,N/A,N/A,no_documents,,2026-06-15T12:16:21.070865
J4Y-MC-S003,NCT07140744,A Study Evaluating the Impact of P-tau217 Blood Biomarker Testing on Early Evaluation and Management of Patients Presenting With Cognitive Complaint,N/A,Eli Lilly and Company,2025-08-22,N/A,N/A,no_documents,,2026-06-15T12:16:21.070961
J2N-OX-JZNV,NCT06258174,A Study of Two Different Formulations of Pirtobrutinib (LOXO-305) In Healthy Participants,Phase 1,Eli Lilly and Company,2021-09-28,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNV_28SEP2021/Prot_Prot_000.pdf,2026-06-15T12:16:22.588047
J2N-OX-JZNV,NCT06258174,A Study of Two Different Formulations of Pirtobrutinib (LOXO-305) In Healthy Participants,Phase 1,Eli Lilly and Company,2021-09-28,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNV_28SEP2021/SAP_SAP_001.pdf,2026-06-15T12:16:23.582231
J4Z-MC-GIDA,NCT05616013,Safety and Efficacy of Bimagrumab and Semaglutide in Adults Who Are Overweight or Obese,Phase 2,Eli Lilly and Company,2022-11-16,Prot,Prot_002.pdf,downloaded,lilly_trial_docs/J4Z-MC-GIDA_16NOV2022/Prot_Prot_002.pdf,2026-06-15T12:16:25.068129
J4Z-MC-GIDA,NCT05616013,Safety and Efficacy of Bimagrumab and Semaglutide in Adults Who Are Overweight or Obese,Phase 2,Eli Lilly and Company,2022-11-16,SAP,SAP_003.pdf,downloaded,lilly_trial_docs/J4Z-MC-GIDA_16NOV2022/SAP_SAP_003.pdf,2026-06-15T12:16:26.426322
I8F-MC-GPIM,NCT05691712,A Study of Tirzepatide (LY3298176) in Chinese Participants With Type 2 Diabetes,Phase 3,Eli Lilly and Company,2023-02-05,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIM_05FEB2023/Prot_Prot_000.pdf,2026-06-15T12:16:28.318258
I8F-MC-GPIM,NCT05691712,A Study of Tirzepatide (LY3298176) in Chinese Participants With Type 2 Diabetes,Phase 3,Eli Lilly and Company,2023-02-05,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIM_05FEB2023/SAP_SAP_001.pdf,2026-06-15T12:16:29.337936
J2N-MC-JZNJ,NCT04849416,A Study of LOXO-305 in Chinese Participants With Blood Cancer (Including Lymphoma and Chronic Leukemia),Phase 2,Eli Lilly and Company,2021-05-14,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2N-MC-JZNJ_14MAY2021/Prot_Prot_000.pdf,2026-06-15T12:16:31.298231
J2N-MC-JZNJ,NCT04849416,A Study of LOXO-305 in Chinese Participants With Blood Cancer (Including Lymphoma and Chronic Leukemia),Phase 2,Eli Lilly and Company,2021-05-14,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2N-MC-JZNJ_14MAY2021/SAP_SAP_001.pdf,2026-06-15T12:16:32.664915
J6E-MC-KWAN,NCT07186101,LY4268989 (MORF-057) Co-Administered With Mirikizumab in Adults With Moderately to Severely Active Ulcerative Colitis:,Phase 2,Eli Lilly and Company,2025-11-10,N/A,N/A,no_documents,,2026-06-15T12:16:32.665487
I8F-MC-GPID,NCT04847557,A Study of Tirzepatide (LY3298176) in Participants With Heart Failure With Preserved Ejection Fraction (HFpEF) and Obesity: The SUMMIT Trial,Phase 3,Eli Lilly and Company,2021-04-20,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPID_20APR2021/Prot_Prot_000.pdf,2026-06-15T12:16:34.198210
I8F-MC-GPID,NCT04847557,A Study of Tirzepatide (LY3298176) in Participants With Heart Failure With Preserved Ejection Fraction (HFpEF) and Obesity: The SUMMIT Trial,Phase 3,Eli Lilly and Company,2021-04-20,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPID_20APR2021/SAP_SAP_001.pdf,2026-06-15T12:16:35.093637
J3R-MC-YDAN,NCT07353931,Efficacy and Safety of Eloralintide (LY3841136) in Participants With Osteoarthritis Knee Pain and Obesity or Overweight,Phase 3,Eli Lilly and Company,2026-02-09,N/A,N/A,no_documents,,2026-06-15T12:16:35.093970
H0P-MC-BP05,NCT05630196,A Chronic Pain Master Protocol (CPMP): A Study of LY3857210 in Participants With Chronic Low Back Pain,Phase 2,Eli Lilly and Company,2022-12-08,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/H0P-MC-BP05_08DEC2022/Prot_Prot_000.pdf,2026-06-15T12:16:36.137926
H0P-MC-BP05,NCT05630196,A Chronic Pain Master Protocol (CPMP): A Study of LY3857210 in Participants With Chronic Low Back Pain,Phase 2,Eli Lilly and Company,2022-12-08,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/H0P-MC-BP05_08DEC2022/SAP_SAP_001.pdf,2026-06-15T12:16:37.141525
I8H-MC-BDDF,NCT05914688,A Study to Compare Two Formulations of LY3209590 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-06-26,N/A,N/A,no_documents,,2026-06-15T12:16:37.141784
J1B-MC-FRCJ,NCT06173895,A Relative Bioavailability Study of LY3454738 in Healthy Participants,Phase 1,Eli Lilly and Company,2024-01-12,N/A,N/A,no_documents,,2026-06-15T12:16:37.141884
J2R-MC-YAAD,NCT07169851,A Study to Evaluate LY3537021 for the Treatment of Nausea and Vomiting Caused by Chemotherapy in Adults With Cancer,Phase 2,Eli Lilly and Company,2025-11-28,N/A,N/A,no_documents,,2026-06-15T12:16:37.141941
J2A-MC-GZP2,NCT06972472,A Study of Orforglipron (LY3502970) in Participants With Obesity or Overweight and Type 2 Diabetes,Phase 3,Eli Lilly and Company,2025-05-19,N/A,N/A,no_documents,,2026-06-15T12:16:37.142027
J4Z-MC-GIDF,NCT06643728,"A Study to Investigate Weight Management With Bimagrumab (LY3985863) and Tirzepatide (LY3298176), Alone or in Combination, in Adults With Obesity or Overweight",Phase 2,Eli Lilly and Company,2024-10-21,N/A,N/A,no_documents,,2026-06-15T12:16:37.142117
J2J-MC-JZLE,NCT04991766,A Study of [¹⁴C]-LY3484356 in Healthy Female Participants,Phase 1,Eli Lilly and Company,2021-08-13,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2J-MC-JZLE_13AUG2021/Prot_Prot_000.pdf,2026-06-15T12:16:38.586515
J2J-MC-JZLE,NCT04991766,A Study of [¹⁴C]-LY3484356 in Healthy Female Participants,Phase 1,Eli Lilly and Company,2021-08-13,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2J-MC-JZLE_13AUG2021/SAP_SAP_001.pdf,2026-06-15T12:16:40.028533
NCI-2022-05748,NCT05496959,"177-Lutetium-PSMA Before Stereotactic Body Radiotherapy for the Treatment of Oligorecurrent Prostate Cancer, The LUNAR Study",Phase 2,Jonsson Comprehensive Cancer Center,2022-09-02,N/A,N/A,no_documents,,2026-06-15T12:16:40.029168
J2T-MC-KGBT,NCT06339008,A Study of Lebrikizumab in Adult Participants With Perennial Allergic Rhinitis (PREPARED-1),Phase 3,Eli Lilly and Company,2024-04-26,N/A,N/A,no_documents,,2026-06-15T12:16:40.029389
I8F-MC-GPJF,NCT07247084,A Study of Tirzepatide (LY3298176) Compared With Standard of Care in Adult Participants With Obesity and Without Diabetes (SURMOUNT-REAL UK),Phase 4,Eli Lilly and Company,2025-11-24,N/A,N/A,no_documents,,2026-06-15T12:16:40.029579
J2G-MC-JZJU,NCT05136404,A Relative Bioavailability Study of Selpercatinib (LY3527723) in Healthy Participants,Phase 1,"Loxo Oncology, Inc.",2021-12-03,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2G-MC-JZJU_03DEC2021/Prot_Prot_000.pdf,2026-06-15T12:16:41.358083
J2G-MC-JZJU,NCT05136404,A Relative Bioavailability Study of Selpercatinib (LY3527723) in Healthy Participants,Phase 1,"Loxo Oncology, Inc.",2021-12-03,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2G-MC-JZJU_03DEC2021/SAP_SAP_001.pdf,2026-06-15T12:16:42.572042
NCI-2025-03338,NCT06967610,"Phase II Study of Combined Pirtobrutinib, Venetoclax and Obinutuzumab (PVO) Time-limited Treatment for Patients With Recurrent Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (CLL/SLL).",Phase 2,M.D. Anderson Cancer Center,2025-07-15,N/A,N/A,no_documents,,2026-06-15T12:16:42.572314
2022P002809,NCT05734690,COPILOT-HF: Cooperative Program for ImpLementation of Optimal Therapy in Heart Failure,Phase 4,Brigham and Women's Hospital,2023-05-05,N/A,N/A,no_documents,,2026-06-15T12:16:42.572391
23/028,NCT06812715,Clonal Dynamics of Chronic Lymphocytic Leukaemia Treated With Pirtobrutinib After Previous Treatment With Zanubrutinib,Phase 2,"Peter MacCallum Cancer Centre, Australia",2025-05-05,N/A,N/A,no_documents,,2026-06-15T12:16:42.572463
J1X-MC-GZHI,NCT05794243,A Multiple-Dose Study of LY3493269 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-03-23,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J1X-MC-GZHI_23MAR2023/Prot_Prot_000.pdf,2026-06-15T12:16:44.013319
J1X-MC-GZHI,NCT05794243,A Multiple-Dose Study of LY3493269 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-03-23,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J1X-MC-GZHI_23MAR2023/SAP_SAP_001.pdf,2026-06-15T12:16:45.016555
75430,NCT06191848,Subcutaneous Tirzepatide Once-weekly in Patients With Obesity and Knee Osteoarthritis (STOP KNEE-OA),Phase 4,University of Melbourne,2024-11-19,SAP,SAP_000.pdf,downloaded,lilly_trial_docs/75430_19NOV2024/SAP_SAP_000.pdf,2026-06-15T12:16:46.139849
I8H-MC-BDCW,NCT05662332,A Study of Insulin Efsitora Alfa (LY3209590) Compared to Glargine in Adult Participants With Type 2 Diabetes Who Are Starting Basal Insulin for the First Time (QWINT-1),Phase 3,Eli Lilly and Company,2023-01-14,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8H-MC-BDCW_14JAN2023/Prot_Prot_000.pdf,2026-06-15T12:16:47.523474
I8H-MC-BDCW,NCT05662332,A Study of Insulin Efsitora Alfa (LY3209590) Compared to Glargine in Adult Participants With Type 2 Diabetes Who Are Starting Basal Insulin for the First Time (QWINT-1),Phase 3,Eli Lilly and Company,2023-01-14,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8H-MC-BDCW_14JAN2023/SAP_SAP_001.pdf,2026-06-15T12:16:48.632064
MCC-21-LUN-126-PMC,NCT05254795,Precision Medicine Randomized Clinical Trial Comparing Molecular Tumor Board Assisted Care to Usual Care,N/A,Timothy Mullett,2022-04-13,N/A,N/A,no_documents,,2026-06-15T12:16:48.632295
AFT-50,NCT04486352,A Study of Targeted Agents for Patients With Recurrent or Persistent Endometrial Cancer,Phase 1/Phase 2,"Alliance Foundation Trials, LLC.",2021-10-20,N/A,N/A,no_documents,,2026-06-15T12:16:48.632461
I8F-MC-GPHV,NCT05696847,A Study of Tirzepatide (LY3298176) in Pediatric Participants With Obesity,Phase 1,Eli Lilly and Company,2023-02-07,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHV_07FEB2023/Prot_Prot_000.pdf,2026-06-15T12:16:49.664049
I8F-MC-GPHV,NCT05696847,A Study of Tirzepatide (LY3298176) in Pediatric Participants With Obesity,Phase 1,Eli Lilly and Company,2023-02-07,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPHV_07FEB2023/SAP_SAP_001.pdf,2026-06-15T12:16:50.673127
202209182,NCT06009653,Effects of Tirzepatide Plus Intensive Lifestyle Therapy on Body Weight and Metabolic Health in Latinos With Obesity,Phase 4,Washington University School of Medicine,2023-09-13,N/A,N/A,no_documents,,2026-06-15T12:16:50.673907
I6T-MC-AMCB,NCT06475729,A Bioequivalence Study of Citrate Free Mirikizumab (LY3074828) in Healthy Participants,Phase 1,Eli Lilly and Company,2024-06-24,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I6T-MC-AMCB_24JUN2024/Prot_Prot_000.pdf,2026-06-15T12:16:51.787528
I6T-MC-AMCB,NCT06475729,A Bioequivalence Study of Citrate Free Mirikizumab (LY3074828) in Healthy Participants,Phase 1,Eli Lilly and Company,2024-06-24,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I6T-MC-AMCB_24JUN2024/SAP_SAP_001.pdf,2026-06-15T12:16:52.789500
1245-0387,NCT07063316,SGLT2 Inhibitors and Renal Anemia in Japan: RWD,N/A (Observational),Boehringer Ingelheim,2025-07-23,N/A,N/A,no_documents,,2026-06-15T12:16:52.789904
S66468,NCT05872204,Abemaciclib and Letrozole in Patients With Estrogen Receptor-positive Rare Ovarian Cancer,Phase 2,Universitaire Ziekenhuizen KU Leuven,2023-11-30,N/A,N/A,no_documents,,2026-06-15T12:16:52.790131
J6S-MC-KCAA,NCT07276958,A Study of LY4298445 in Healthy Participants and Participants With Systemic Lupus Erythematosus (SLE) or Rheumatoid Arthritis (RA),Phase 1,Eli Lilly and Company,2026-02-04,N/A,N/A,no_documents,,2026-06-15T12:16:52.790250
J3P-MC-FTAF,NCT05848258,An Adaptive Phase 2a/2b Study of LY3871801 in Adult Participants With Rheumatoid Arthritis,Phase 2,Eli Lilly and Company,2023-05-23,N/A,N/A,no_documents,,2026-06-15T12:16:52.790339
J2A-MC-GZPG,NCT06186622,A Drug-Drug Interaction Study of Orforglipron (LY3502970) in Healthy Overweight and Obese Participants,Phase 1,Eli Lilly and Company,2024-01-02,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPG_02JAN2024/Prot_Prot_000.pdf,2026-06-15T12:16:54.013298
J2A-MC-GZPG,NCT06186622,A Drug-Drug Interaction Study of Orforglipron (LY3502970) in Healthy Overweight and Obese Participants,Phase 1,Eli Lilly and Company,2024-01-02,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPG_02JAN2024/SAP_SAP_001.pdf,2026-06-15T12:16:55.217906
J1I-MC-GZBF,NCT04881760,A Study of LY3437943 in Participants Who Have Obesity or Are Overweight,Phase 2,Eli Lilly and Company,2021-05-20,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J1I-MC-GZBF_20MAY2021/Prot_Prot_000.pdf,2026-06-15T12:16:56.958000
J1I-MC-GZBF,NCT04881760,A Study of LY3437943 in Participants Who Have Obesity or Are Overweight,Phase 2,Eli Lilly and Company,2021-05-20,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J1I-MC-GZBF_20MAY2021/SAP_SAP_001.pdf,2026-06-15T12:16:58.484483
J6Y-OX-JBFA,NCT07226843,A Study of LY4584180 in Adult Participants With Previously Treated Blood Cancers,Phase 1,Eli Lilly and Company,2026-04-17,N/A,N/A,no_documents,,2026-06-15T12:16:58.485038
J2A-MC-GZGT,NCT05971940,A Study of Orforglipron (LY3502970) in Adult Participants With Type 2 Diabetes and Inadequate Glycemic Control With Diet and Exercise Alone,Phase 3,Eli Lilly and Company,2023-08-09,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGT_09AUG2023/Prot_Prot_000.pdf,2026-06-15T12:17:00.863624
J2A-MC-GZGT,NCT05971940,A Study of Orforglipron (LY3502970) in Adult Participants With Type 2 Diabetes and Inadequate Glycemic Control With Diet and Exercise Alone,Phase 3,Eli Lilly and Company,2023-08-09,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGT_09AUG2023/SAP_SAP_001.pdf,2026-06-15T12:17:03.193252
J2N-OX-JZNE,NCT06215430,"A Study of Effect of Multiple Doses of LOXO-305 on the Pharmacokinetics of Single Oral Doses of CYP1A2, CYP2C9, CYP2C19 Substrates in Healthy Participants",Phase 1,Eli Lilly and Company,2021-01-11,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNE_11JAN2021/Prot_Prot_000.pdf,2026-06-15T12:17:04.911351
J2N-OX-JZNE,NCT06215430,"A Study of Effect of Multiple Doses of LOXO-305 on the Pharmacokinetics of Single Oral Doses of CYP1A2, CYP2C9, CYP2C19 Substrates in Healthy Participants",Phase 1,Eli Lilly and Company,2021-01-11,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNE_11JAN2021/SAP_SAP_001.pdf,2026-06-15T12:17:06.661014
TNG456-C101,NCT06810544,Safety and Tolerability of TNG456 Alone and in Combination With Abemaciclib in Patients With Solid Tumors With MTAP Loss,Phase 1/Phase 2,"Tango Therapeutics, Inc.",2025-03-24,N/A,N/A,no_documents,,2026-06-15T12:17:06.661440
